,,Control,Control,Control,2 µM,2 µM,2 µM,1 µM,1 µM,1 µM,500 nM,500 nM,500 nM,250 nM,250 nM,250 nM,125 nM,125 nM,125 nM,62,5 nM,62,5 nM,62,5 nM,31,25 nM,31,25 nM,31,25 nM,15,625 nM,15,625 nM,15,625 nM,7,8 nM,7,8 nM,7,8 nM,3,9 nM,3,9 nM,3,9 nM,1,9 nM,1,9 nM,1,9 nM
07:00,,8492.458,7170.444,6563.549,1459648,1497968,1444216,1157478,1347000,1278511,909391,1050695,902385,655069,728820.9,587985.3,503390.1,524207.9,476485.8,253026.3,409518.9,241098.9,146668.7,213839.4,135834.3,110528.5,128198.6,72720.77,44294.99,84100.59,50798.63,25585.79,46316.3,22245.85,20929.25,25038.95,15942.7
07:15,,7725.844,7009.654,6553.357,1374064,1435835,1410915,1078152,1217985,1196541,840166.3,978328.2,897765.7,597402,675655,543290.9,462574.2,490307.8,440355.2,215625.1,360819.1,221948.7,128167.3,195006.2,108121.1,95137.05,109237.8,58219.79,36009.61,68669.37,43919.43,21170.3,37912.88,19168.67,18533.18,19640.89,13780.07
07:30,,6891.93,5788.53,5622.868,1347332,1369736,1350187,966957.8,1127778,1183194,770138.5,825735.1,791159.5,493551.1,600515,503306,389260.5,444861.3,393730,200988,322318.5,178544,104800.4,159839.1,88561.37,80195.17,87780.62,45237.8,29640.94,55180.84,35848.3,16832.6,30102.26,15294.83,15635.18,16203.74,10309.51
07:45,,5677.686,5288.673,5083.191,1265632,1271141,1255425,892076.5,1075856,1011632,699103.5,741402.7,721371.5,490012.1,548610.6,472832.3,354958,413098.2,352696.3,165402.2,284974.5,159068.6,84741.37,131983.5,69522.71,65998.07,68988.79,34696.91,22027.37,42205.45,29672.66,12844.93,24275.54,12375.22,12990.11,12511.27,9088.116
08:00,,5388.086,4803.54,4752.486,1167510,1256866,1147972,827937.9,988797.9,983626,619810.4,680523.5,655650.7,445404.7,517465,453438.8,331106.8,369565.9,315650.1,131239.7,241721,125033.2,66829.6,101081.1,55314.64,51719.46,53765.31,27602.96,20007.38,33130.16,24254.51,11882.6,18815.15,11126.78,10670.81,11124.79,7473.74
08:15,,5079.66,4311.991,3883.565,1159758,1170282,1140401,755557.8,887810.1,848744.5,552135.6,675365.5,571946.7,418678.4,453000,389191.5,284219.7,335266.7,277548.3,102837.9,195172.9,98828.9,53426.71,84030.49,43591.18,43027.59,43973.45,21169.87,11338.72,24686.31,18043.31,7264.187,15271.47,6899.951,8408.597,8747.831,5006.955
08:30,,3558.313,3282.206,3273.051,1080161,1124687,1015496,693444.7,829888.6,790355.7,540620.1,563473.7,526497.3,353161.3,415683.1,365264.9,258112.1,293974.7,234822.8,84912.85,167420.1,81574.42,31897.99,72142.79,26200.78,26512.13,26060.34,12859.93,6885.306,14632.4,12094.3,5386.005,10182.87,3882.838,5850.847,5092.477,3113.733
08:45,,2655.498,2476.894,2394.066,972129.8,1059031,983784.1,623715.2,742220.4,725179.8,479916.8,555954.5,461064.5,319932.9,361809.1,314006.5,205164.5,259831.3,191210.5,54556.49,132916.9,53216.71,19629.13,42855.3,15977.28,16635.09,15844.55,8499.806,4439.93,8789.934,7437.365,2954.369,6278.868,2742.67,3523.613,3941.069,1855.601
09:00,,1903.82,1891.769,1464.789,921002.5,1016882,936450.8,591436.1,740898.4,656142.5,434602.8,442145.6,460982.2,303459.1,302228.8,298503.1,168728.8,231435.5,158680.3,33943.19,103190.4,32514.89,13079.56,27804.02,9841.459,10976.37,9812.528,5345.305,3126.534,6222.778,5173.322,1588.114,3704.158,1697.684,2459.78,2580.533,1382.289
09:15,,1813.12,1526.408,1222.05,922932.2,872095.6,889733.2,555841.5,635017.4,621526.1,410674.1,463411.5,432023.5,263460.5,308410.1,265196.2,147135.1,192894.8,120767,19963.66,68498.39,20448.42,8209.025,17687.22,6873.7,7214.131,5978.14,3377.055,2086.471,3939.258,3543.504,1155.152,2718.5,1119.884,1647.627,1569.12,844.2863
09:30,,1167.434,1100.898,954.0143,893682.4,848764.4,833761.9,542193.1,609215.1,542575.2,376104.1,423686.3,368760.7,225215.4,270015,232040.7,114975.6,152765,91296.6,12522.72,44148.46,12933.08,5330.449,12163.72,4321.226,5308.929,4116.395,2616.745,1328.081,2542.744,2205.018,761.3952,1780.568,654.331,1211.088,983.3264,595.5242
09:45,,756.6462,916.5618,812.8024,813578.2,834390,810178.2,496587.2,595978.3,561542.1,354907.4,367897.9,366383.2,187977.7,245642.8,225344.4,85023.62,128915.5,62016.59,8156.988,29528.1,8458.79,3434.836,9162.718,3455.159,3714.641,3124.432,1788.717,860.7695,1845.793,1707.795,537.7691,1479.951,524.7087,828.9527,711.3872,308.0705
10:00,,739.7483,750.9356,363.5696,757010.9,762165.6,705914.3,467476.1,554896.6,498313.8,306821.7,350773.9,316294.7,158648.1,213740.4,173858.6,54665.18,119012.2,38034.04,5727.452,20499.79,5722.906,2629.438,6595.174,2170.181,2843.61,2028.771,1040.285,544.8794,1140.209,1172.52,421.2553,853.493,458.7814,537.5653,414.8454,266.8299
10:15,,350.2211,395.7903,345.4008,769725.7,754776.3,684892.8,409483.5,515312.6,479768.9,293086.3,344342.4,279496.7,132002,180490.1,157104.9,35377.44,90843.39,24556.47,4026.88,14578.13,4271.006,1536.663,4956.802,1592.593,1842.148,1354.904,946.0802,333.073,1003.069,769.2014,261.6212,495.0219,191.8628,265.4198,407.5579,145.5058
10:30,,378.8423,314.6113,322.0214,690420.7,698861.6,673772.1,390316.6,490622.4,451689.3,270212.8,280036.2,255821,100098.4,145594.5,128609.6,23826.88,68846.29,15029.86,2969.148,9883.647,2769.201,1000,3415.575,1088.182,1260.024,950.8522,631.4114,221.0688,427.6947,557.1041,41.61894,328.8696,76.44061,233.1606,159.7586,103.0303
10:45,,262.8027,222.4033,191.8626,694455.1,680368.1,631976.3,394697.5,444905,413460.9,231119.7,284101,233535.5,86932.72,120734.8,104978.1,15201.34,45181.78,10398.45,1774.256,7315.058,1965.688,698.7204,2262.393,676.4168,788.0501,542.9828,269.5437,190.9627,288.469,283.1257,47.12244,255.9874,77.93241,196.9158,116.3636,48.32863
